currentData,speed
858716445,262144
861272349,262144
863828253,262144
866384157,262144
868940061,262144
871495965,262144
873986333,524288
874051869,262144
876607773,262144
879163677,262144
881719581,262144
884275485,262144
886831389,262144
889387293,262144
891943197,262144
894499101,262144
897055005,262144
899610909,524288
902166813,524288
904722717,262144
907278621,524288
909834525,524288
912390429,524288
914946333,262144
917502237,524288
920058141,524288
922614045,524288
925169949,524288
927725853,524288
930281757,524288
932837661,524288
935393565,262144
937949469,524288
940505373,524288
943061277,524288
945551645,524288
948107549,524288
950663453,262144
953219357,262144
955775261,262144
958331165,262144
960887069,262144
963442973,262144
965998877,262144
968554781,174762
971110685,174762
973666589,262144
976222493,262144
978778397,262144
981334301,174762
983890205,262144
986446109,262144
989002013,262144
991557917,262144
994113821,174762
996669725,262144
999225629,262144
1001781533,262144
1004337437,262144
1006893341,524288
1009449245,262144
1012005149,174762
1014561053,262144
1017116957,262144
1019672861,262144
1022228765,262144
1024784669,262144
1027340573,174762
1029896477,262144
1032452381,174762
1035008285,262144
1037564189,262144
1040120093,262144
1042675997,262144
