currentData,speed
29761936,74898
29864136,34952
29930000,20174
30024736,6898
30188256,87381
30251200,210240
30372216,174762
30471496,131072
30550336,40329
30632096,58254
30713856,65536
30795616,10485
30865696,58254
30957840,102784
31078856,37449
31183976,20971
31278876,8065
31433636,174762
31512476,87381
31620516,58254
31689136,8738
31759216,262144
31832216,174762
31913976,174762
31985680,147946
32077496,27594
32159256,9039
32281896,15420
32404536,52428
32476076,23831
32572436,26214
32652736,23831
32718436,174762
32794356,47662
32898016,21845
32985616,174762
33067376,20971
33159356,30840
33206240,245280
33281996,5957
33363756,174762
33398960,5840
33468876,3826
34023676,8738
34089376,7489
34105600,105120
34210556,174762
34315676,10699
34362560,6488
34439776,15887
34518616,21845
34590156,24966
34660236,18724
34744916,14979
34826676,14169
34906976,22795
34979976,7489
35069200,397120
35136196,47662
35228176,18724
35304096,10280
35390400,233600
35464696,14169
35571276,13797
35674936,21845
35750856,20971
35823856,65536
35902696,12787
35968396,524288
36051616,22795
36097040,9556
36162576,15887
36267696,20164
36359676,37449
36441436,18078
36526116,20164
36619556,17476
36686716,74898
36758256,15420
36803680,163520
36867920,12294
36945136,16912
37045876,74898
37121796,21845
37193336,24966
37279476,11397
37346636,7710
37421096,262144
37526216,87381
37574560,128480
37683896,104857
37755436,18078
37838656,18078
37920416,20971
37986116,24966
38024240,6424
38118976,26214
38193436,40329
38259136,23831
38332136,8322
38437256,174762
38542376,58254
38638736,26214
38720496,11397
38825616,27594
38892776,27594
38984756,10922
39050456,32768
39127836,13797
39243176,21845
39313256,13443
39428596,40329
39530796,7943
39596496,29127
39669496,13443
39844696,34952
39926456,14979
40046176,17476
40144160,15927
40219916,15887
40289252,5555
40361536,21845
40478336,18724
40529600,22386
40619956,34952
40695876,13797
40764496,65536
40841876,18724
40949916,20971
41015616,27594
41120736,22795
41203956,9362
41351416,13797
41457996,26214
41493200,16989
41571876,17476
41691596,19418
41783576,11915
41888696,12483
42041996,15420
42109156,262144
42192376,34952
42266836,15887
42364656,16384
42437656,52428
42503356,14169
42577816,40329
42658116,40329
42741336,14563
42872736,20164
42944276,23831
43046476,15887
43166196,9039
43253796,9039
43369136,11650
43455276,14563
43523896,6026
43605656,131072
43687416,104857
43798376,5577
43864076,174762
43960436,12192
44050956,37449
44126876,2289
44453916,8322
44542976,20971
44614516,16912
44640960,1460
44712336,20164
44786796,12787
44875856,11155
44992656,52428
45083176,10485
45188296,262144
45277356,14563
45347600,25306
45416056,14563
45483216,65536
45594176,24966
45689076,40329
45754776,34952
45797280,9618
45867196,262144
45962096,19418
46084736,37449
46150436,22795
46249716,15887
46325636,262144
46410316,18724
46486236,13443
46600116,34952
46681876,8738
46825120,9691
46914016,15420
46985556,262144
47058556,40329
47140316,22795
47210396,65536
47286316,14563
47353476,8192
47422096,8886
47518456,27594
47600216,47662
47687816,43690
47757896,29127
47833816,21845
47944776,8456
48041136,104857
48119976,43690
48201736,10699
48301016,174762
48406136,21845
48522936,37449
48559600,9025
48625136,12192
48715656,24966
48820776,14169
48880800,16685
48960936,7489
49068976,6808
49153656,104857
49260236,15887
49349296,18078
49419376,26214
49523036,23831
49587440,8196
49705536,27594
49772696,262144
49842776,11397
49908640,70080
50000456,15420
50093896,14563
50209236,32768
50285156,20971
50396116,14979
50499776,6472
50578616,20164
50683736,87381
50752356,37449
50825356,19418
50872240,8176
50955296,24966
51032676,17476
51137796,13797
51223936,27594
51304236,12483
51393296,19418
51463376,11915
51536376,74898
51578880,12367
51669236,40329
51755376,20971
51844436,23831
51917436,21845
51964320,17520
52031316,5761
52113076,262144
52197756,65536
52264916,262144
52352516,26214
52419676,12192
52492676,104857
52602176,19418
52670960,20440
52740876,11650
52838696,40329
52908776,65536
52992160,17303
53089816,10280
53158436,15420
53229976,174762
53308816,12483
53393496,262144
53491316,37449
53580376,27594
53646076,16384
53698800,14753
53793536,12787
53860696,524288
53932236,18078
54015456,11155
54094296,262144
54190656,18078
54282636,16384
54393596,5242
54463676,174762
54579016,174762
54701656,18724
54726640,163520
54827216,17476
54900216,29127
54967376,65536
55038916,22795
55047840,4247
55125056,19418
55224336,16384
55310476,26214
55393696,37449
55476916,18078
55587876,12787
55657956,65536
55730956,24966
55827316,23831
55910536,15420
55993756,27594
56085736,26214
56158736,10699
56281376,37449
56364596,21845
56462416,19418
56548556,19418
56627396,34952
56710616,10922
56811356,6316
56922316,174762
57042036,10280
57196796,174762
57278556,6553
57383676,174762
57506316,87381
57628956,104857
57699036,29127
57776416,40329
57843576,22795
57934096,12192
58010016,32768
58090316,20164
58164776,27594
58249456,13443
58348736,27594
58420276,24966
58531236,16912
58581040,2190
58665556,22795
58758996,7084
58869956,174762
58969236,16912
59045156,20971
59148816,5518
59255396,174762
59360516,8456
59515276,20971
59588276,262144
59689016,14979
59770776,18724
59865840,20611
59945976,10082
60017516,174762
60140156,11397
60233596,20971
60331416,14979
60404416,32768
60487636,15420
60572480,7659
60643856,174762
60748976,24966
60829440,18168
60940236,14979
61016156,65536
61087696,20164
61176756,18724
61262896,37449
61346116,23831
61429336,19418
61536080,20440
61617676,8456
61686296,174762
61794336,262144
61857280,11680
61965156,19418
62076116,8456
62245476,26214
62317016,65536
62401696,13797
62521416,8594
62641136,174762
62763776,20971
62833856,9039
62949360,151840
63055776,58254
63134616,74898
63225136,43690
63295216,23831
63371136,18078
63441216,14169
63511296,29127
63598896,65536
63656000,11230
63756576,7598
63848556,13443
63977200,13476
64095296,12192
64185816,174762
64308456,23831
64460296,32768
64549356,18724
64642796,10922
64683840,38377
64803396,12787
64968376,17476
65080796,11915
65197760,221920
65295416,12787
65369876,47662
65467696,14563
65666256,10280
65845836,52428
65904400,10382
66086736,27594
66168496,40329
66225600,23360
66301356,29127
66371436,131072
66437136,29127
66542256,32768
66667816,8738
66752496,262144
66856156,19418
66924776,58254
66932240,4380
67000696,20164
67101436,174762
67215316,43690
67253440,18980
67346716,27594
67457676,74898
67543816,24966
67610976,58254
67679596,37449
67773036,65536
67844576,65536
67936556,24966
67960080,16060
68044596,47662
68152636,10699
68259216,174762
68378936,58254
68451936,524288
68522016,18724
68603776,40329
68695756,18724
68802336,15420
68878256,524288
68955636,18078
68987920,7617
69084116,24966
69184856,34952
69252016,27594
69309120,8200
69374656,74898
69457876,5957
69568836,11397
69641836,14979
69708996,4519
69812656,3591
69903176,174762
69984936,37449
70015760,14794
70085676,14979
70165976,6898
70243356,174762
70339716,8886
70401200,420480
70466736,12192
70549956,14979
70630256,12192
70726616,16912
70806916,17476
70878456,6241
70948536,262144
71049276,18724
71107840,23360
71183596,13107
71279956,15420
71351496,14169
71429040,11680
71496036,15420
71576336,20164
71656636,11915
71736936,18724
71808476,6898
71878556,262144
71966156,14169
72046456,20971
72113616,12192
72218736,14563
72301956,9892
72392640,14157
72468396,16912
72548696,14979
72626076,16912
72697616,15420
72785216,16912
72861136,11155
72941436,21845
73062616,20971
73099280,4672
73217376,47662
73288916,12192
73356240,303680
73429076,24966
73515216,11650
73591136,65536
73672896,27594
73740056,20164
73851016,16384
73963436,23831
74034976,15887
74160536,15887
74251056,5295
74359096,262144
74384080,23360
74528456,12192
74608756,17476
74731396,29127
74852576,37449
74924116,27594
75008796,74898
75083256,32768
75090720,3893
75173776,34952
75277436,27594
75347680,28810
75452636,74898
75522716,52428
75598636,9532
75674556,174762
75797196,87381
75903776,27594
75981156,15887
76054320,175200
76150516,26214
76235196,11650
76302356,524288
76416236,43690
76439760,2336
76541796,174762
76661516,30840
76740356,174762
76842556,7825
76912636,18078
76982716,524288
77137476,8738
77245516,174762
77356476,10082
77498096,19418
77579856,9709
77596080,12977
77679136,10082
77787176,13443
77899596,32768
77966756,20164
78074796,24966
78156556,12483
78251456,13797
78302720,40045
78369716,8065
78445636,58254
78530316,15887
78650036,11915
78688160,99280
78833996,13797
78928896,7710
79067596,15887
79139136,18078
79236956,7084
79307036,58254
79486616,9892
79559616,22795
79699776,10280
79801976,21845
79869136,23831
79940676,7598
80061856,174762
80169896,7825
80280856,174762
80391816,32768
80422640,210240
80514456,34952
80591836,11650
80689656,58254
80812296,13797
80904276,29127
80975816,19418
81063416,18078
81151016,27594
81261976,10082
81407976,65536
81450480,14460
81527696,16384
81613836,40329
81689756,21845
81771680,22344
81883936,12787
81999276,18724
82091256,16384
82183236,13107
82283976,7281
82370116,174762
82463556,74898
82559916,34952
82643136,10699
82710296,524288
82809576,58254
82885496,12192
82928000,16685
83035876,43690
83116176,9532
83212536,262144
83329336,24966
83402336,27594
83485556,12483
83611116,14169
83724996,15420
83816976,10082
83914796,131072
84019916,22795
84103136,18724
84148560,6488
84221396,15420
84287096,19418
84425796,14979
84517776,16912
84590776,24966
84690056,12787
84760136,65536
84855036,17476
84958696,14979
85025856,16384
85097396,32768
85176400,20764
85278436,7281
85347056,104857
85424436,7710
85525176,262144
85609856,26214
85710596,22795
85793816,34952
85859516,26214
85973396,19418
86066836,13107
86183636,24966
86284376,14563
86390956,34952
86484396,8322
86577836,22795
86690256,5698
86837716,52428
86983716,20971
87075696,20164
87164756,27594
87232080,21236
87301996,6553
87414416,40329
87554576,174762
87674296,43690
87744376,21845
87820296,18078
87902056,11397
88021776,19418
88109376,18724
88179456,13443
88259920,9246
88338596,27594
88421816,11650
88500656,13443
88566356,27594
88648116,74898
88719656,12787
88874416,18724
88940116,23831
88966560,38933
89040856,6472
89108016,262144
89198536,26214
89223520,19466
89312416,8322
89499296,6990
89579596,174762
89648932,27776
89769396,14169
89839476,40329
89925616,20164
89930160,730
90004456,22795
90096436,18724
90182576,34952
90289156,18724
90400116,21845
90476036,10922
90582616,262144
90714016,47662
90819136,65536
90906736,34952
90987036,18724
91087776,32768
91157856,262144
91245456,37449
91325756,37449
91343440,5840
91430876,21845
91518476,24966
91604616,43690
91709736,30840
91775436,262144
91857360,14428
91944796,262144
92020716,23831
92114156,18724
92230956,58254
92299576,43690
92388636,47662
92473316,40329
92540476,43690
92651436,43690
92733196,16384
92849996,32768
92930296,17476
93000376,104857
93077920,128480
93171196,27594
93248576,7182
93353696,34952
93467576,174762
93590216,34952
93702636,8322
93772716,524288
93886596,65536
93953756,174762
94032596,131072
94105760,8030
94194656,27594
94272036,10922
94380076,12192
94451616,9709
94565496,262144
94632656,15420
94699816,34952
94791796,20971
94879396,11155
94959696,29127
95042916,10699
95069360,9556
95137816,32768
95204976,26214
95270676,5140
95337836,174762
95447336,131072
95526176,13443
95644436,14169
95732036,174762
95845916,52428
95915996,20164
95997756,19418
96080976,26214
96186096,26214
96301436,14979
96387576,20971
96456196,37449
96572996,21845
96695636,27594
96761336,262144
96857696,30840
96930696,30840
97006616,52428
97081076,30840
97189280,46720
97284016,27594
97364316,104857
97437316,4194
97863636,18078
97974596,21845
98041756,262144
98142496,16384
98294336,30840
98345600,292000
98422816,26214
98503116,37449
98574656,43690
98644736,17476
98720656,43690
98825776,26214
98942576,37449
99009736,17476
99167416,20164
99266696,10922
99374736,174762
99479856,11650
99641916,16912
99707616,16912
99815656,24966
99938296,7710
100058016,262144
100160216,34952
100265336,21845
100272800,3893
100396736,21845
100463896,17476
100548576,18078
100623036,5190
100742756,174762
100865396,11397
100988036,18078
101071256,20164
101202656,7598
101271276,262144
101364880,31925
101458156,15420
101539916,16384
101658176,16384
101686080,140160
101780816,20164
101855276,24966
101950176,22795
102034856,15887
102109316,15887
102175016,15420
102296196,34952
102364816,9039
102502056,6168
102582356,174762
102702076,104857
102778160,4974
102871436,52428
102951736,24966
103051016,11397
103122556,34952
103229136,15887
103306516,17476
103372216,17476
103467116,20164
103560556,27594
103642316,29127
103712396,20971
103806000,24528
103871536,13107
103994176,16912
104067176,7825
104140176,174762
104246756,174762
104340196,9709
104410276,174762
104512640,12069
104588396,524288
104658476,11397
104737316,24966
104833840,40231
104857600,12137
