currentData,speed
35072120,40231
35153716,87381
35223796,15887
35307016,26214
35378556,47662
35447176,26214
35512876,27594
35581496,34952
35664716,22795
35733336,52428
35801956,52428
35876416,16912
35907240,175200
35977156,58254
36054536,23831
36126076,14563
36197616,12483
36274996,104857
36353836,27594
36432676,8322
36511516,40329
36590356,24966
36669196,43690
36748036,104857
36826876,40329
36870840,30660
36937836,131072
37007916,13797
37075076,34952
37153916,40329
37231296,18724
37256280,93440
37336416,37449
37415256,18078
37501396,131072
37574396,16912
37676596,174762
37743756,19418
37825516,52428
37917496,26214
37993416,15887
38070796,32768
38155476,14563
38248916,24966
38332136,18078
38416816,131072
38491276,19418
38541080,14460
38621216,37449
38700056,131072
38778896,47662
38857736,37449
38935116,23831
39015416,104857
39088416,37449
39167256,43690
39257776,16384
39362896,17476
39440276,27594
39504680,134320
39568920,17937
39650516,14169
39729356,27594
39799436,131072
39872436,32768
39951276,47662
40030116,104857
40108956,20164
40196556,47662
40275396,34952
40354236,65536
40424316,131072
40491476,74898
40532520,73973
40622876,104857
40701716,87381
40780556,22795
40847716,13797
40930936,32768
41018536,16912
41097376,104857
41174756,16384
41263816,13107
41348496,32768
41434636,13797
41496120,58400
41592316,6721
41709116,58254
41753080,175200
41849276,87381
41926656,37449
41992356,12483
42065356,104857
42142736,74898
42209896,65536
42288736,47662
42367576,87381
42446416,65536
42522336,24966
42609936,26214
42697536,27594
42785136,104857
42866896,34952
42945736,27594
43015816,47662
43099036,8456
43172036,131072
43247956,23831
43329716,23831
43417316,40329
43504916,47662
43586676,104857
43674276,21845
43761876,12483
43848016,52428
43923936,104857
44017376,37449
44065720,9517
44151696,104857
44194200,4449
44277256,37449
44344416,131072
44423256,18724
44499176,7182
44604296,47662
44680216,34952
44759056,104857
44837896,17476
44905056,32768
44972216,131072
45045216,43690
45132816,34952
45235016,65536
45316776,104857
45395616,22795
45414760,46720
45500736,21845
45579576,37449
45658416,26214
45737256,12483
45830696,30840
45909536,52428
45982536,8456
46061376,47662
46157736,87381
46236576,52428
46309576,58254
46378360,14600
46462876,32768
46579676,58254
46658516,37449
46737356,47662
46816196,104857
46895036,27594
46956520,93440
47027896,27594
47096516,104857
47175356,10922
47254196,27594
47333036,6026
47413336,14979
47492176,104857
47571016,20971
47651316,87381
47730156,34952
47808996,16912
47887836,30840
47920120,163520
47991496,3256
48070336,65536
48160856,104857
48239696,47662
48318536,26214
48397376,104857
48476216,20971
48563816,15420
48642656,4262
48733176,58254
48823696,27594
48902536,104857
48981376,47662
49057296,27594
49124456,18078
49197456,87381
49276296,4559
49355136,58254
49423756,104857
49508436,18078
49585816,47662
49654600,132373
49723056,104857
49800436,87381
49867596,104857
49950816,87381
50026736,104857
50102656,104857
50181496,58254
50254496,43690
50333336,37449
50412176,3139
50493936,27594
50572776,87381
50618200,42826
50704176,58254
50785936,16384
50863316,104857
50940696,47662
51019536,27594
51092536,5698
51165536,65536
51196360,140160
51270656,47662
51349496,104857
51428336,87381
51498416,52428
51586016,22795
51664856,20164
51743696,40329
51822536,6721
51901376,58254
51986056,29127
52053216,104857
52132056,58254
52159960,116800
52237176,9709
52314556,7182
52386096,34952
52456176,23831
52523336,52428
52593416,58254
52669336,87381
52748176,104857
52827016,15420
52911696,27594
52990536,30840
53067916,4064
53146756,74898
53237276,104857
53316116,87381
53394956,37449
53497156,16384
53575996,18078
53654836,26214
53732216,47662
53811056,18078
53889896,20164
53958680,63405
54044656,43690
54123496,58254
54202336,52428
54292856,52428
54371696,65536
54451996,11650
54536840,95776
54621356,20164
54700196,104857
54779036,30840
54852036,18078
54933796,27594
55033076,15420
55111916,40329
55177616,131072
55256456,32768
55344056,24966
55414136,104857
55498816,18724
55583496,32768
55674016,37449
55761616,104857
55849216,30840
55930976,37449
56001056,174762
56071136,74898
56149976,52428
56219312,6944
56290136,16912
56404016,131072
56471176,104857
56538336,11155
56631776,104857
56710616,43690
56787996,24966
56866836,4639
56957356,13107
57024516,43690
57093136,131072
57170680,13574
57258116,14979
57351556,47662
57439156,43690
57526756,104857
57611436,21845
57697576,37449
57780796,16384
57865476,104857
57941560,11680
58017316,43690
58134116,21845
58204196,24966
58291796,13797
58361876,104857
58446556,27594
58534156,14979
58627596,52428
58696216,14169
58772136,52428
58839296,131072
58905160,15573
58994056,37449
59084576,104857
59180936,22795
59277296,104857
59405776,27594
59502136,9709
59547560,163520
59630616,14169
59726976,104857
59823336,16384
59905096,58254
59975176,131072
60065696,43690
60162056,26214
60232136,131072
60321196,20164
60408796,15420
60505156,20971
60600056,104857
60696416,23831
60792776,11915
60889136,22795
60959216,131072
61049736,13107
61089320,116800
61172376,37449
61268736,18078
61365096,37449
61435176,131072
61525696,24966
61622056,37449
61718416,13107
61814776,104857
61911136,32768
62007496,13443
62052920,73973
62149116,22795
62245476,24966
62341836,30840
62436736,32768
62506816,15887
62610476,17476
62730196,37449
62800276,104857
62888040,18980
62960876,47662
63057236,104857
63153596,47662
63249956,87381
63343396,43690
63413476,131072
63503996,17476
63598896,34952
63680656,10082
63777016,21845
63847096,131072
63937616,87381
64033976,74898
64104056,15887
64197496,40329
64293856,47662
64390216,40329
64460296,131072
64494040,70080
64582936,131072
64679296,22795
64775656,16384
64869096,24966
64936256,87381
65055976,9892
65181536,15887
65277896,20164
65374256,8594
65457640,112906
65542156,37449
65609316,52428
65691076,87381
65759696,131072
65829776,30840
65907320,42472
65991836,65536
66070676,104857
66149516,34952
66228356,13443
66307196,32768
66386036,104857
66464876,40329
66543716,47662
66622556,16912
66745196,12192
66815276,174762
66870920,8342
66952516,23831
67048876,18078
67130636,104857
67215316,40329
67285396,37449
67372996,16912
67463516,104857
67551116,6721
67650396,5090
67729236,104857
67808076,9709
67886916,47662
67977436,32768
68056276,30840
68135116,18078
68205196,131072
68286956,40329
68348440,17520
68457776,20971
68530776,17476
68621296,131072
68711816,16912
68789196,47662
68868036,17476
68936656,131072
69009656,43690
69103096,87381
69173176,40329
69260776,104857
69348376,47662
69435976,26214
69523576,16912
69589276,18078
69676876,104857
69761720,31390
69834556,34952
69922156,104857
70009756,30840
70079836,104857
70176196,14563
70250656,27594
70341176,131072
70431696,104857
70528056,24966
70617116,17476
70712016,104857
70808376,104857
70904736,8594
70980656,131072
71065336,65536
71152936,65536
71239240,40349
71313536,104857
71409896,22795
71506256,17476
71602616,104857
71688920,147946
71763216,20971
71859576,74898
71955936,30840
72052296,37449
72120916,131072
72211436,18724
72304876,37449
72395396,13443
72465476,131072
72555996,47662
72652356,47662
72748716,74898
72815876,104857
72912236,47662
72991076,65536
73087436,37449
73183796,32768
73252416,131072
73342936,32768
73439296,87381
73531276,37449
73621796,22795
73712316,21845
73808676,27594
73905036,11650
74001396,34952
74065800,4553
74135716,131072
74226236,14169
74322596,40329
74418956,47662
74515316,87381
74611676,104857
74643960,1460
74713876,131072
74804396,7943
74900756,18724
74970836,131072
75059896,34952
75156256,17476
75226336,14563
75316856,20971
75392776,104857
75483296,5890
75548996,87381
75607560,108040
75700836,29127
75797196,40329
75881876,74898
75975316,47662
76068756,40329
76121480,204400
76191396,26214
76281916,104857
76372436,26214
76439596,37449
76535956,7943
76632316,52428
76728676,16384
76825036,52428
76895116,131072
76985636,16384
77080536,52428
77150616,131072
77241136,104857
77314136,14979
77398816,40329
77495176,104857
77534760,70080
77647016,58254
77763816,16912
77922956,9892
78004716,23831
78092316,87381
78210576,14979
78306936,47662
78400376,20971
78467536,131072
78498360,46720
78590176,20971
78686536,19418
78779976,23831
78852976,34952
78928896,104857
79012280,140160
79083656,104857
79180016,13443
79247176,24966
79337696,104857
79404856,174762
79495376,34952
79571296,47662
79667656,10922
79764016,131072
79860376,87381
79953816,15887
80044336,30840
80130476,131072
80223916,27594
80324656,18724
80419556,30840
80554040,25696
80847336,18078
81013776,58254
81136416,19418
81206496,37449
81355416,10922
81445936,15887
81517640,4027
81589016,6096
81667856,13443
81762756,52428
81841596,58254
81908756,40329
81987596,27594
82078116,24966
82154036,16912
82224280,100448
82291276,43690
82378876,14979
82457716,47662
82548236,26214
82624156,131072
82697156,17476
82775996,58254
82850456,104857
82929296,11397
83034416,47662
83113256,104857
83187880,64240
83268016,65536
83338096,37449
83424236,21845
83503076,18078
83577536,43690
83668056,43690
83701800,198560
83768796,22795
83847636,32768
83935236,47662
84011156,104857
84089996,19418
84177596,14169
84250596,13797
84346956,37449
84422876,131072
84498796,65536
84571796,17476
84647716,52428
84665400,58400
84749916,18724
84825836,104857
84901756,15887
84989356,22795
85076956,27594
85147036,47662
85228796,87381
85313476,87381
85386476,43690
85436280,105120
85512036,65536
85579196,65536
85652196,34952
85751476,15887
85853676,12483
85976316,87381
86047856,30840
86129616,22795
86211376,16384
86278536,27594
86351536,18078
86399880,85653
86468336,37449
86544256,11155
86614336,74898
86684416,58254
86754496,34952
86824576,47662
86894656,20971
86976416,43690
87046496,17476
87116576,18078
87186656,43690
87235000,9470
87309296,43690
87379376,18078
87449456,43690
87519536,15887
87607136,29127
87677216,37449
87750216,131072
87818836,23831
87906436,23831
88005716,18078
88084556,52428
88169236,104857
88198600,87600
88280196,104857
88359036,104857
