currentData,speed
65591960,136266
65664796,8594
65761156,87381
65848756,9532
65915916,58254
66012276,12192
66113016,8886
66193316,6553
66283836,10485
66380196,104857
66467796,4369
66561236,11397
66689716,22795
66767096,4332
66844476,16384
66990476,22795
67069480,5929
67151076,10485
67343796,7384
67413876,9198
67486876,16912
67561336,29127
67647640,26795
67720476,8192
67848956,18078
67939476,40329
68067956,22795
68097320,11680
68190596,7084
68263596,9039
68340976,65536
68431496,19418
68644656,58254
68767296,8456
68843216,11650
68948336,34952
69044696,9709
69125160,105120
69202376,11397
69292896,52428
69360056,13107
69433056,87381
69508976,24966
69587816,13107
69654976,104857
69703320,38933
69771776,9532
69862296,32768
70034576,29127
70107576,27594
70236056,7384
70332416,13797
70402496,104857
70493016,47662
70583536,6721
70652156,9362
70731160,16352
70831736,131072
70928096,29127
70998176,65536
71088696,6472
71245080,24472
71363176,11397
71436176,19418
71552976,9362
71620136,18724
71701896,29127
71789496,32768
71900456,15420
71985136,6808
72052296,87381
72148656,14563
72245016,24966
72373496,9198
72443576,104857
72528256,8886
72645056,65536
72712216,10082
72802736,87381
72851080,4152
72925376,58254
72998376,104857
73068456,17476
73138536,30840
73234896,14169
73304976,47662
73365000,23360
73433456,43690
73515216,4723
73643696,104857
73737136,16912
73818896,32768
73891896,10280
73943160,186880
74017456,65536
74093376,14979
74169296,18724
74253976,7710
74338656,10922
74392840,186880
74467136,37449
74537216,14563
74627736,24966
74724096,9532
74884696,10699
74971000,44384
75056976,15887
75144576,20164
75240936,9039
75316856,131072
75386936,13107
75420680,11680
75515416,6472
75603016,131072
75676016,14563
75795736,74898
75862896,37449
75932976,10280
75998840,93440
76081896,8738
76157816,12192
76300896,43690
76397256,30840
76493616,9362
76584136,8456
76677576,10082
76768096,9198
76835256,65536
76917016,18724
76984176,43690
77063016,104857
77090920,46720
77206096,104857
77284936,4854
77369616,2072
78447096,6316
78520096,9532
78607696,10485
78680696,65536
78750776,10485
78841296,30840
78911376,13443
79001896,47662
79077816,43690
79162496,7943
79232576,14979
79323096,29127
79419456,17476
79486616,52428
79582976,7182
79670576,9198
79766936,74898
79853240,16438
79978636,19418
80051636,8456
80147996,87381
80244356,9198
80340716,52428
80431400,239440
80501316,9892
80597676,15420
80694036,87381
80790396,9362
80894056,26214
80981656,43690
81078016,3718
81168536,87381
81264896,20164
81340816,12787
81410896,6316
81489736,65536
81556896,16912
81587720,81760
81651960,32120
81720416,27594
81793416,1839
82679636,43690
82744040,5174
82813956,10699
82907396,17476
82994996,87381
83070916,6316
83219836,37449
83322200,13711
83403796,13797
83479716,12483
83616956,47662
83687036,10280
83777556,37449
83836120,10289
83938156,37449
84019916,9198
84087076,9892
84174676,9709
84244756,104857
84335276,19418
84414280,7008
84516316,11650
84589316,131072
84659396,10922
84755756,6393
84852116,15887
84948476,58254
84992440,4043
85062356,10699
85152876,58254
85222956,8192
85290116,27594
85371876,104857
85462396,29127
85535396,6553
85570600,245280
85637596,20164
85719356,18078
85798196,87381
85894556,5242
85979236,65536
86066836,9709
86139836,27594
86236196,8065
86355916,9532
86405720,221920
86472716,8886
86618716,10922
86685876,26214
86770556,11397
86861076,65536
86957436,10485
86983880,25696
87053796,7943
87164756,10922
87261116,10082
87331196,32768
87415876,58254
87512236,9198
87562040,40231
87640716,15887
87707876,104857
87795476,52428
87885996,5761
87976516,16912
88049516,12787
88075960,128480
88157556,65536
88233476,87381
88321076,4809
88388236,22795
88467076,20164
88569276,27594
88654120,39287
88729876,8322
88814556,104857
88899236,16384
88995596,26214
89086116,8456
89168040,102200
89246716,13443
89331396,6636
89404396,8322
89483236,11650
89576676,32768
89670116,13443
89737276,65536
89833636,104857
89929996,7598
90000076,10699
90084756,40329
90154836,87381
90236596,9709
90417636,9362
90513996,11650
90598676,43690
90680436,43690
90782636,10082
90861476,9039
90902520,40880
90969516,19418
91086316,37449
91182676,7825
91276116,87381
91360796,15420
91416440,4758
91492196,8594
91562276,18078
91658636,87381
91746236,131072
