currentData,speed
1222020,0
1223480,11680
1226400,5840
1227860,0
1229320,11680
1230780,11680
1232240,0
1236620,0
1239540,0
1241000,0
1242460,0
1243920,0
1245380,0
1246840,11680
1248300,35040
1252680,0
1254140,0
1255600,0
1257060,0
1258520,0
1259980,0
1261440,11680
1262900,0
1264360,0
1267280,11680
1268740,0
1271660,0
1273120,35040
1277500,11680
1278960,11680
1280420,0
1284800,0
1286260,11680
1287720,0
1290640,0
1292100,7008
1296480,0
1297940,5840
1299400,0
1300860,0
1302320,23360
1305240,11680
1306700,23360
1309620,35040
1314000,11680
1315460,0
1318380,0
1319840,0
1321300,0
1322760,0
1324220,23360
1327140,1668
1328600,0
1330060,0
1331520,0
1332980,0
1334440,0
1335900,0
1337360,0
1338820,5840
1340280,5840
1341740,0
1343200,23360
1346120,1946
1347580,0
1349040,0
1350500,0
1351960,11680
1353420,0
1356340,0
1357800,35040
1362180,11680
1363640,5840
1365100,0
1366560,0
1368020,0
1369480,0
1372400,0
1373860,35040
1378240,0
1381160,0
1382620,0
1384080,0
1385540,1946
1387000,0
1392840,23360
1395760,0
1397220,0
1398680,0
1400140,0
1401600,23360
1404520,23360
1407440,0
1408900,11680
1410360,0
1414740,0
1417660,0
1419120,0
1420580,0
1422040,35040
1426420,0
1427880,5840
1429340,0
1433720,0
1438100,0
1439560,0
1441020,0
1443940,0
1446860,11680
1448320,0
1449780,0
1451240,0
1452700,0
1454160,0
1455620,23360
1458540,5840
1460000,0
1465840,0
1467300,0
1468760,0
1470220,0
1471680,0
1473140,23360
1476060,0
1477520,5840
1478980,0
1480440,0
1481900,0
1483360,0
1484820,0
1486280,0
1489200,0
1492120,0
1493580,0
1495040,0
1496500,0
1497960,0
1499420,0
1500880,0
1503800,0
1506720,0
1508180,11680
1509640,0
1511100,46720
1516940,46720
1522780,46720
1528620,0
1530080,23360
1533000,11680
1534460,46720
1540300,5840
1541760,0
1543220,0
1546140,0
1547600,35040
1551980,0
1554900,0
1556360,5840
1557820,35040
1562200,0
1563660,0
1565120,0
1566580,2920
1568040,17520
1572420,31146
1584100,0
1585560,11680
1587020,35040
1591400,3893
1592860,23360
1595780,0
1597240,0
1601620,0
1603080,5840
1604540,0
1608920,0
1613300,1946
1614760,0
1616220,0
1619140,5840
1620600,0
1626440,0
1629360,0
1630820,0
1632280,0
1633740,0
1635200,0
1636660,23360
1639580,0
1641040,0
1642500,0
1643960,0
1645420,0
1646880,0
1648340,0
1651260,0
1654180,0
1657100,0
1658560,0
1660020,11680
1661480,46720
1667320,0
1668780,35040
1673160,0
1674620,5840
1676080,0
1677540,0
1679000,0
1680460,0
1681920,0
1683380,0
1684840,23360
1687760,0
1689220,0
1690680,0
1692140,3893
1693600,0
1695060,0
1696520,0
1697980,35040
1702360,0
1703820,5840
1705280,70080
1714040,0
1715500,35040
1719880,0
1721340,2336
1722800,11680
1724260,35040
1728640,5840
1730100,116800
1744700,5840
1746160,0
1749080,0
1756380,0
1757840,23360
1760760,0
1762220,1668
1763680,11680
1765140,0
1773900,3893
1775360,46720
1781200,2920
1782660,11680
1784120,2336
1785580,0
1787040,11680
1788500,11680
1789960,0
1794340,5840
1795800,5840
1797260,93440
1808940,11680
1810400,0
1811860,11680
1813320,11680
1814780,0
1823540,11680
1825000,1668
1826460,140160
1843980,5840
1845440,0
1846900,11680
1848360,0
1849820,0
1855660,11680
1857120,0
1858580,23360
1861500,5840
1862960,0
1864420,23360
1867340,0
1870260,778
1871720,0
1873180,35040
1877560,46720
1883400,11680
1884860,58400
1892160,3893
1893620,0
1895080,0
1896540,0
1898000,0
1899460,0
1900920,23360
1903840,0
1905300,11680
1906760,0
1909680,17520
1914060,2920
1915520,0
1916980,0
1919900,3893
1921360,11680
1922820,0
1924280,35040
1928660,5840
1930120,0
1931580,0
1941800,0
1946180,3893
1947640,58400
1954940,0
1956400,11680
1957860,0
1959320,0
1960780,11680
1962240,70080
1971000,0
1972460,11680
1973920,0
1976840,11680
1978300,5840
1979760,0
1981220,11680
1982680,58400
1989980,0
1992900,0
1994360,11680
1995820,0
1998740,0
2000200,0
2001660,3893
2004580,70080
2013340,11680
2014800,0
2017720,11680
2019180,0
2023560,0
2025020,0
2026480,0
2027940,0
2029400,0
2030860,0
2033780,15573
2039620,0
2041080,5840
2042540,0
2044000,35040
2048380,11680
2049840,2920
2051300,0
2054220,0
2055680,0
2057140,0
2058600,0
2060060,0
2061520,0
2062980,0
2064440,0
2065900,0
2067360,2920
2068820,23360
2071740,0
2076120,0
2077580,0
2079040,0
2080500,0
2081960,0
2083420,11680
2084880,23360
2087800,0
2090720,0
2092180,11680
2093640,0
2095100,0
2096560,0
2098020,0
2099480,5840
2100940,0
2102400,0
2103860,0
2105320,11680
2106780,0
2108240,5840
2109700,23360
2112620,0
2118460,1946
2119920,0
2121380,0
2122840,0
2124300,3893
2125760,23360
2128680,2920
2130140,0
2134520,5840
2135980,23360
2138900,0
2140360,23360
2143280,23360
2146200,0
2150580,11680
2152040,0
2154960,35040
2159340,0
2160800,0
2162260,0
2163720,11680
2165180,11680
2166640,0
2168100,0
2169560,0
2171020,0
2172480,0
2173940,0
2176860,23360
2179780,11680
2181240,0
2182700,35040
2187080,0
2188540,0
2190000,0
2191460,5840
2192920,29200
2200220,1168
2201680,116800
2216280,0
2220660,0
2222120,0
2223580,23360
2226500,3893
2227960,35040
2232340,0
2233800,5840
2235260,11680
2236720,70080
2245480,0
2246940,58400
2254240,46720
2260080,1668
2261540,11680
2263000,5840
2264460,81760
2274680,0
2276140,0
2280520,11680
2281980,58400
2289280,0
2290740,3893
2292200,58400
2299500,11680
2300960,11680
2302420,35040
2306800,0
2308260,11680
2309720,5840
2311180,0
2315560,0
2321400,0
2322860,0
2324320,3893
2325780,58400
2333080,0
2334540,11680
2336000,11680
2337460,0
2338920,11680
2340380,70080
2349140,0
2350600,0
2352060,0
2357900,3893
2359360,11680
2360820,70080
2369580,2920
2371040,116800
2385640,1946
2387100,58400
2394400,5840
2395860,0
2401700,11680
2403160,46720
2409000,2920
2410460,0
2411920,0
2422140,0
2423600,0
2425060,11680
2426520,5840
2427980,11680
2429440,0
2430900,35040
2435280,0
2436740,1168
2438200,23360
2441120,16060
2457180,0
2461560,3893
2463020,70080
2471780,0
2473240,0
2477620,0
2479080,0
2482000,0
2483460,1946
2484920,0
2486380,1460
2487840,23360
2490760,0
2492220,0
2493680,0
2495140,0
2498060,0
2499520,23360
2502440,0
2503900,0
2505360,3893
2506820,0
2508280,0
2511200,0
2512660,0
2515580,0
2517040,0
2518500,23360
2521420,0
2522880,2920
2524340,5840
2525800,0
2527260,0
2531640,0
2534560,11680
2536020,23360
2538940,5840
2540400,0
2546240,35040
2550620,3893
2552080,116800
2566680,0
2569600,46720
2575440,5840
2576900,0
2578360,0
2579820,0
2584200,1460
2585660,0
2592960,0
2595880,58400
2603180,58400
2610480,0
2611940,0
2613400,0
2614860,0
2616320,0
2617780,0
2619240,35040
2623620,0
2625080,0
2626540,0
2628000,0
2629460,0
2632380,0
2635300,35040
2639680,0
2641140,81760
2651360,0
2652820,0
2654280,0
2655740,0
2658660,0
2663040,0
2664500,11680
2668880,46720
2674720,5840
2676180,0
2679100,0
2680560,0
2682020,0
2683480,0
2684940,35040
2689320,46720
2695160,11680
2696620,46720
2702460,0
2703920,35040
2708300,0
2709760,23360
2712680,23360
2715600,23360
2718520,0
2721440,11680
2722900,0
2728740,0
2731660,19466
2738960,5840
2740420,23360
2743340,46720
2749180,0
2750640,35040
2755020,0
2756480,35040
2760860,0
2762320,0
2763780,5840
2765240,40880
2775460,0
2776920,7786
2779840,0
2782760,0
2784220,0
2785680,0
2787140,70080
2795900,11680
2797360,0
2798820,58400
2806120,0
2807580,0
2810500,0
2811960,11680
2814880,46720
2820720,2336
2822180,46720
2828020,0
2829480,23360
2832400,0
2833860,0
2836780,0
2838240,35040
2842620,35040
2847000,2920
2848460,0
2849920,0
2851380,0
2852840,0
2854300,0
2855760,5840
2863060,3893
2864520,3893
2865980,58400
2873280,0
2874740,2920
2876200,0
2877660,0
2879120,0
2880580,23360
2883500,23360
2886420,2920
2887880,0
2889340,0
2890800,0
2892260,0
2893720,0
2895180,23360
2901020,687
2902480,11680
2903940,0
2911240,23360
2914160,0
2915620,0
2917080,0
2918540,0
2921460,0
2922920,0
2924380,0
2925840,3893
2927300,0
2930220,0
2931680,0
2933140,3893
2934600,46720
2940440,35040
2944820,3893
2946280,0
2947740,0
2949200,0
2950660,0
2952120,0
2953580,0
2956500,0
2957960,0
2959420,2920
2960880,23360
2963800,0
2965260,0
2966720,0
2968180,0
2969640,23360
2972560,11680
2974020,0
2976940,0
2979860,0
2982780,0
2985700,0
2990080,58400
2997380,11680
2998840,0
3000300,23360
3003220,0
3009060,0
3011980,0
3014900,0
3017820,0
3019280,11680
3020740,0
3023660,0
3025120,35040
3029500,23360
3032420,0
3036800,35040
3041180,0
3042640,0
3045560,0
3047020,11680
3048480,0
3051400,0
3054320,0
3055780,11680
3057240,0
3058700,0
3061620,58400
3068920,0
3070380,0
3071840,0
3074760,0
3076220,0
3079140,0
3082060,0
3083520,11680
3084980,23360
3087900,0
3090820,0
3092280,0
3093740,0
3096660,0
3099580,0
3101040,11680
3102500,0
3105420,0
3106880,0
3108340,0
3109800,35040
3114180,3893
3115640,70080
3124400,0
3125860,0
3130240,0
3131700,35040
3136080,23360
3139000,11680
3140460,35040
3149220,0
3150680,5840
3152140,0
3156520,0
3159440,0
3162360,0
3163820,11680
3165280,23360
3168200,0
3171120,0
3172580,0
3174040,0
3175500,0
3176960,0
3178420,11680
3179880,23360
3182800,0
3185720,0
3187180,0
3191560,0
3193020,46720
3198860,0
3200320,35040
3204700,11680
3206160,0
3210540,1668
3212000,0
3217840,0
3219300,35040
3223680,0
3225140,3893
3226600,11680
3228060,23360
3230980,11680
3232440,70080
3241200,46720
3247040,0
3248500,0
3249960,0
3251420,0
3252880,0
3257260,0
3258720,35040
3263100,0
3264560,0
3267480,2336
3268940,18688
3280620,58400
3287920,3893
3289380,0
3290840,0
3292300,0
3293760,0
3295220,0
3296680,35040
3301060,23360
3303980,0
3306900,2920
3308360,35040
3312740,0
3314200,35040
3318580,0
3320040,23360
3322960,9344
3328800,2920
3330260,11680
3331720,0
3343400,0
3349240,0
3350700,11680
3352160,0
3356540,0
3360920,2336
3362380,0
3363840,0
3365300,0
3366760,0
3368220,0
3369680,0
3372600,2920
3374060,11680
3375520,0
3378440,0
3379900,0
3381360,0
3382820,0
3384280,11680
3385740,0
3388660,0
3390120,11680
3391580,5840
3393040,11680
3394500,0
3397420,46720
3403260,0
3404720,0
3407640,35040
3412020,0
3413480,3893
3414940,0
3416400,0
3417860,0
3419320,0
3420780,0
3422240,23360
3425160,46720
3431000,0
3432460,0
3435380,0
3436840,0
3438300,0
3439760,0
3441220,0
3445600,0
3447060,0
3449980,0
3451440,11680
3452900,0
3457280,0
3458740,5840
3460200,35040
3464580,0
3466040,0
3468960,0
3470420,5840
3471880,0
3473340,0
3474800,0
3476260,0
3477720,0
3479180,0
3482100,0
3485020,0
3486480,0
3487940,0
3489400,0
3490860,0
3492320,0
3493780,0
3495240,35040
3499620,5840
3501080,70080
3509840,11680
3511300,0
3515680,11680
3517140,0
3518600,0
3521520,64240
3537580,0
3540500,0
3541960,0
3543420,0
3544880,0
3546340,0
3547800,23360
3550720,46720
3556560,0
3558020,0
3559480,0
3560940,0
3562400,0
3563860,0
3565320,23360
3568240,46720
3574080,11680
3575540,46720
3581380,11680
3582840,5840
3584300,0
3585760,0
3587220,0
3588680,5840
3590140,46720
3595980,5840
3597440,0
3598900,0
3601820,0
3603280,0
3604740,0
3606200,23360
3609120,46720
3614960,3893
3616420,0
3622260,11680
3623720,5840
3625180,0
3626640,0
3628100,0
3629560,1946
3631020,0
3632480,0
3633940,5840
3635400,0
3636860,0
3638320,0
3639780,35040
3644160,35040
3648540,0
3652920,0
3654380,1168
3655840,0
3657300,0
3658760,0
3660220,0
3661680,35040
3666060,2920
3667520,0
3668980,0
3670440,0
3671900,0
3673360,0
3674820,23360
3677740,3893
3679200,17520
3683580,0
3687960,0
3689420,0
3690880,0
3692340,0
3693800,11680
3705480,2920
3706940,0
3708400,0
3709860,0
3711320,0
3712780,0
3714240,0
3715700,23360
3718620,23360
3721540,11680
3723000,0
3724460,0
3725920,0
3727380,0
3728840,0
3730300,46720
3736140,23360
3744900,11680
3746360,0
3749280,0
3750740,0
3752200,0
3753660,0
3755120,23360
3758040,35040
3762420,1168
3763880,11680
3766800,0
3771180,3893
3772640,11680
3774100,0
3777020,5840
3778480,40880
3788700,11680
3790160,46720
3796000,0
3798920,0
3800380,0
3801840,0
3803300,23360
3806220,46720
3812060,0
3813520,0
3814980,35040
3819360,5840
3820820,0
3822280,0
3823740,23360
3826660,35040
3831040,11680
3832500,0
3838340,0
3839800,35040
3844180,35040
3848560,17520
3852940,11680
3854400,3893
3855860,0
3863160,17520
3867540,70080
3876300,0
3877760,0
3879220,0
3880680,0
3882140,35040
3886520,0
3887980,35040
3892360,0
3893820,0
3895280,0
3896740,0
3898200,23360
3901120,35040
3905500,11680
3906960,58400
3914260,0
3915720,0
3917180,0
3918640,0
3920100,23360
3923020,35040
3927400,11680
3928860,46720
3934700,11680
3936160,0
3937620,0
3939080,0
3940540,0
3942000,23360
3944920,0
3946380,0
3947840,0
3950760,0
3952220,0
3953680,0
3955140,0
3956600,11680
3958060,3893
3959520,0
3960980,0
3962440,0
3963900,0
3965360,0
3966820,0
3968280,11680
3969740,0
3971200,0
3972660,23360
3975580,0
3977040,0
3979960,0
3981420,898
3982880,11680
3984340,11680
3985800,70080
3994560,0
3996020,35040
4000400,5840
4001860,0
4007700,3893
4009160,46720
4020840,11680
4022300,35040
4026680,5840
4028140,116800
4042740,0
4045660,0
4050040,1946
4051500,2920
4052960,58400
4060260,3893
4061720,0
4063180,11680
4064640,0
4066100,0
4067560,3893
4069020,70080
4077780,3893
4079240,0
4082160,0
4083620,0
4085080,0
4089460,23360
4092380,23360
4095300,2336
4096760,0
4098220,0
4099680,0
4101140,0
4102600,58400
4109900,23360
4112820,3893
4114280,46720
4120120,0
4121580,11680
4123040,0
4124500,0
4128880,0
4130340,35040
4134720,3893
4136180,58400
4143480,0
4144940,2920
4146400,0
4147860,1946
4149320,0
4150780,0
4152240,0
4153700,23360
4156620,0
4158080,11680
4159540,0
4161000,0
4162460,0
4163920,0
4165380,35040
4169760,35040
4174140,1668
4175600,58400
4182900,11680
4184360,2336
4185820,0
4190200,0
4191660,46720
4197500,11680
4198960,5840
4200420,0
4203340,0
4206260,0
4215020,0
4216480,46720
4222320,2336
4223780,29200
4231080,0
4232540,0
4234000,0
4235460,0
4236920,0
4238380,0
4239840,2336
4241300,11680
4242760,11680
4244220,0
4247140,58400
4254440,0
4255900,0
4257360,0
4258820,11680
4260280,35040
4264660,0
4266120,0
4267580,0
4269040,0
4270500,0
4271960,0
4273420,23360
4276340,46720
4282180,11680
4283640,0
4285100,0
4286560,0
4288020,0
4289480,0
4290940,35040
4295320,46720
4301160,5840
4302620,0
4305540,35040
4309920,11680
4311380,0
4312840,11680
4314300,23360
4317220,3893
4318680,46720
4324520,0
4325980,0
4327440,0
4328900,0
4330360,0
4331820,23360
4334740,35040
4339120,11680
4340580,0
4342040,35040
4346420,0
4347880,0
4349340,3893
4350800,35040
4355180,35040
4359560,0
4361020,0
4362480,0
4363940,0
4365400,0
4366860,0
4368320,3893
4369780,35040
4374160,11680
4375620,58400
4382920,0
4384380,35040
4388760,0
4390220,11680
4391680,35040
4396060,35040
4400440,0
4401900,0
4403360,0
4404820,0
4406280,0
4407740,0
4409200,23360
4412120,11680
4413580,5840
4415040,70080
4423800,46720
4429640,0
4431100,0
4432560,0
4434020,0
4435480,2920
4436940,11680
4438400,0
4439860,0
4441320,0
4442780,0
4444240,0
4445700,23360
4448620,46720
4454460,11680
4455920,0
4457380,0
4458840,0
4460300,0
4461760,0
4463220,23360
4466140,35040
4470520,0
4471980,0
4473440,0
4474900,0
4476360,2336
4477820,0
4479280,23360
4482200,46720
4488040,0
4489500,0
4490960,0
4492420,0
4493880,1460
4495340,0
4496800,23360
4499720,35040
4504100,5840
4505560,70080
4514320,0
4515780,35040
4520160,0
4521620,0
4523080,0
4524540,11680
4526000,11680
4527460,0
4528920,11680
4530380,2920
4531840,70080
4540600,5840
4542060,35040
4546440,2336
4547900,0
4549360,0
4553740,0
4555200,70080
4563960,5840
4565420,93440
4577100,0
4580020,5840
4581480,0
4582940,3893
4584400,0
4588780,11680
4590240,93440
4601920,1668
4603380,116800
4617980,0
4619440,0
4620900,1668
4622360,58400
4629660,11680
4631120,0
4632580,46720
4638420,2336
4639880,35040
4644260,0
4650100,2920
4651560,35040
4660320,5840
4661780,0
4664700,0
4667620,11680
4669080,11680
4670540,0
4672000,0
4673460,0
4674920,0
4676380,0
4677840,0
4679300,23360
4682220,23360
4688060,0
4689520,0
4693900,0
4696820,0
4699740,0
4702660,5840
4704120,0
4705580,11680
4707040,5840
4708500,3893
4709960,11680
4711420,0
4723100,0
4724560,0
4727480,0
4728940,11680
4730400,0
4731860,46720
4737700,0
4739160,3893
4740620,0
4742080,0
4743540,0
4745000,35040
4749380,0
4750840,0
4752300,0
4753760,0
4755220,0
4756680,0
4758140,0
4761060,11680
4762520,0
4763980,0
4765440,0
4766900,0
4768360,0
4769820,0
4771280,0
4772740,46720
4778580,0
4780040,0
4781500,0
4782960,0
4784420,5840
4785880,29200
4793180,23360
4796100,35040
4800480,0
4803400,0
4804860,0
4809240,35040
4813620,0
4815080,35040
4819460,0
4820920,35040
4825300,0
4826760,11680
4828220,11680
4829680,0
4831140,0
4832600,0
4834060,0
4835520,35040
4839900,11680
4841360,23360
4844280,0
4848660,0
4850120,5840
4851580,0
4858880,23360
4861800,58400
4869100,5840
4870560,0
4872020,0
4873480,0
4874940,0
4876400,0
4877860,23360
4880780,35040
4885160,3893
4886620,0
4888080,0
4889540,0
4891000,0
4892460,0
4893920,0
4896840,46720
4902680,11680
4904140,0
4905600,0
4908520,35040
4912900,0
4914360,35040
4918740,35040
4923120,46720
4928960,5840
4930420,0
4937720,11680
4939180,0
4943560,0
4946480,0
4950860,23360
4953780,3893
4955240,0
4956700,0
4958160,0
4959620,0
4961080,0
4962540,0
4964000,0
4965460,11680
4966920,46720
4972760,5840
4974220,0
4975680,0
4977140,0
4978600,0
4980060,35040
4984440,23360
4993200,0
4994660,5840
4996120,0
4997580,0
4999040,0
5000500,0
5001960,35040
5006340,35040
5010720,0
5012180,0
5013640,0
5015100,0
5016560,614
5018020,0
5019480,23360
5022400,46720
5028240,0
5029700,0
5031160,11680
5032620,0
5034080,0
5035540,0
5037000,23360
5039920,35040
5044300,11680
5045760,0
5047220,0
5048680,35040
5053060,0
5054520,0
5055980,5840
5057440,23360
5063280,3893
5064740,0
5067660,0
5073500,0
5076420,0
5077880,35040
5082260,35040
5086640,46720
5092480,0
5093940,0
5095400,0
5096860,0
5098320,0
5099780,1946
5101240,1061
5102700,35040
5107080,11680
5108540,0
5114380,35040
5118760,17520
5123140,0
5124600,0
5126060,23360
5128980,35040
5133360,1460
5134820,0
5136280,0
5137740,0
5139200,0
5140660,0
5142120,23360
5145040,46720
5150880,0
5152340,0
5153800,0
5155260,0
5156720,0
5158180,0
5159640,23360
5162560,46720
5168400,0
5169860,0
5171320,0
5172780,0
5174240,0
5175700,0
5177160,23360
5180080,23360
5183000,11680
5184460,0
5185920,35040
5190300,0
5191760,0
5193220,0
5194680,23360
5197600,35040
5201980,3893
5203440,0
5209280,0
5213660,3893
5215120,0
5216580,0
5218040,23360
5220960,35040
5225340,11680
5226800,0
5231180,0
5235560,0
5237020,0
5238480,0
5239940,23360
5242860,35040
5247240,5840
5248700,0
5250160,0
5251620,0
5253080,0
5254540,0
5256000,23360
5258920,11680
5260380,11680
5261840,46720
5267680,0
5269140,0
5270600,0
5272060,11680
5273520,11680
5274980,3893
5276440,70080
5285200,0
5286660,11680
5288120,0
5289580,0
5291040,0
5292500,11680
5293960,35040
5298340,11680
5299800,0
5301260,0
5302720,0
5304180,0
5305640,0
5307100,23360
5310020,3893
5311480,0
5312940,0
5314400,0
5315860,11680
5317320,0
5318780,11680
5320240,23360
5323160,23360
5329000,1946
5330460,0
5331920,0
5333380,0
5334840,0
5336300,0
5337760,0
5339220,0
5340680,0
5342140,0
5343600,11680
5345060,0
5346520,0
5347980,0
5349440,0
5350900,0
5352360,0
5353820,0
5355280,3893
5356740,0
5358200,0
5362580,0
5365500,0
5366960,0
5368420,0
5369880,0
5371340,0
5372800,0
5374260,0
5375720,0
5377180,0
5378640,0
5380100,0
5381560,0
5383020,5840
5384480,0
5385940,0
5387400,0
5388860,11680
5390320,0
5394700,0
5396160,23360
5399080,0
5402000,0
5403460,11680
5404920,35040
5409300,0
5410760,0
5412220,0
5413680,0
5415140,5840
5416600,11680
5418060,0
5419520,0
5420980,0
5422440,0
5423900,0
5425360,0
5426820,46720
5432660,0
5434120,0
5435580,0
5437040,0
5438500,0
5439960,0
5441420,23360
5444340,46720
5450180,0
5451640,0
5453100,0
5454560,0
5456020,5840
5457480,58400
5464780,0
5466240,35040
5470620,0
5473540,0
5475000,0
5476460,0
5477920,0
5479380,0
5480840,0
5483760,3893
5485220,70080
5493980,0
5495440,0
5496900,0
5498360,0
5499820,5840
5501280,0
5504200,23360
5507120,0
5508580,11680
5510040,46720
5515880,11680
5517340,0
5518800,0
5520260,0
5521720,1668
5523180,0
5524640,0
5526100,0
5527560,0
5529020,0
5530480,0
5531940,23360
5534860,46720
5540700,1946
5542160,0
5546540,0
5549460,0
5550920,0
5552380,0
5553840,23360
5556760,35040
5561140,2920
5562600,23360
5565520,0
5572820,0
5574280,0
5575740,46720
5581580,46720
5587420,1668
5588880,0
5590340,0
5591800,0
5593260,0
